Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1467143,ERR1467146,ERR1467154,ERR1470829,ERR1512985,ERR1512995,ERR1513004,ERR1513005,ERR1513006,ERR1525434,ERR1525436,ERR1525439,ERR1525446,ERR1467152,ERR1470825,ERR1470827,ERR1470830,ERR1512988,ERR1512993,ERR1514429,ERR1525437,ERR1525438,ERR1525440,ERR1525444,ERR1512987,ERR1512998,ERR1467142,ERR1467148,ERR1467149,ERR1512984,ERR1514428,ERR1525443,ERR1467150,ERR1470824,ERR1514430,ERR1525445,ERR1512997,ERR1514427,ERR1467144,ERR1467145,ERR1467151,ERR1470822,ERR1470828,ERR1513003,ERR1512986,ERR1512994,ERR1513007,ERR1525441,ERR1525442,ERR1467147,ERR1467153,ERR1470826,ERR1470823,ERR1467141,ERR1512996,ERR1513002,ERR1512989,ERR1512990,ERR1512991,ERR1512992,ERR1512999,ERR1513000,ERR1513001,ERR1525435
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,Ruminococcus_Lachnospiraceae,6,2,2,4,0,1,2,5,3,0,2,4,4,5,8,9,14,2,3,14,0,2,3,10,1,2,3,4,14,2,3,4,6,8,9,6,3,8,8,17,5,11,4,1,5,3,0,0,3,8,5,0,7,1,4,3,0,5,5,4,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthia_Lachnospiraceae,2,2,0,2,0,0,0,1,0,0,0,0,0,1,2,0,2,2,2,1,2,2,0,2,0,0,4,0,2,0,2,0,1,1,0,0,0,2,3,1,4,3,2,0,1,0,0,0,0,1,0,1,2,1,0,2,0,2,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus,Syntrophococcus_Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae,Anaerovorax,Anaerovorax_Mogibacteriaceae,1,1,0,0,0,1,2,4,0,1,2,2,0,0,0,0,1,1,0,6,0,0,3,2,1,0,3,1,1,0,0,2,1,0,4,0,0,4,0,1,0,1,2,1,1,1,1,0,1,1,0,0,0,2,0,1,0,2,2,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae,Mogibacterium,Mogibacterium_Mogibacteriaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfosporosinus,Desulfosporosinus_Peptococcaceae,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum_Peptococcaceae,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Pelotomaculum_Peptococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,Peptococcus_Peptococcaceae,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Sporotomaculum,Sporotomaculum_Peptococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridium,Clostridium_Peptostreptococcaceae,3,5,2,2,6,7,4,13,19,2,5,5,1,5,9,0,3,2,6,10,4,0,2,6,7,14,4,2,15,6,11,3,2,4,5,3,8,10,12,10,5,6,2,9,7,4,16,3,6,12,1,2,8,2,8,16,0,6,0,3,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Peptostreptococcus_Peptostreptococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,Tepidibacter_Peptostreptococcaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,Anaerofilum_Ruminococcaceae,3,0,1,2,0,0,3,5,2,0,4,1,5,2,2,0,1,1,3,6,0,0,2,1,3,2,4,3,5,0,2,9,3,1,5,1,2,5,1,5,1,2,3,1,2,1,1,0,2,7,0,2,3,1,2,3,0,2,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Anaerotruncus_Ruminococcaceae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,Clostridium_Ruminococcaceae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,Ethanoligenens_Ruminococcaceae,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_Ruminococcaceae,153,33,14,97,37,24,91,78,76,14,53,13,78,21,82,100,106,29,63,180,5,29,14,91,51,27,63,102,179,30,111,101,102,60,78,58,61,88,74,149,111,118,77,32,58,34,40,17,15,110,40,5,84,33,50,62,0,58,33,67,0,1,0,16
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,Oscillospira_Ruminococcaceae,5,3,0,6,1,3,5,4,6,3,4,1,6,5,1,6,7,8,4,8,4,3,4,7,3,1,3,7,12,4,8,5,5,4,9,10,1,2,2,6,9,11,5,3,5,1,0,2,1,8,2,1,1,1,4,5,0,4,1,5,0,0,0,3
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_Ruminococcaceae,25,4,7,19,5,6,19,10,23,9,13,2,29,7,26,35,36,19,23,26,3,6,6,34,7,10,15,26,45,8,30,25,17,17,29,26,15,17,25,24,18,29,32,6,9,13,6,3,6,20,3,3,16,20,9,20,0,11,8,4,0,0,0,2
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,Sporobacter_Ruminococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Syntrophomonas_Syntrophomonadaceae,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus,Anaerococcus_Tissierellaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Dethiosulfatibacter,Dethiosulfatibacter_Tissierellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Finegoldia,Finegoldia_Tissierellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Gallicola,Gallicola_Tissierellaceae,1,1,0,1,0,3,1,3,1,0,0,0,0,1,3,0,0,0,4,1,1,2,0,1,0,4,0,0,1,1,1,0,1,2,0,0,3,1,2,4,3,0,0,2,1,0,2,0,0,2,1,0,1,0,2,3,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Helcococcus,Helcococcus_Tissierellaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Parvimonas,Parvimonas_Tissierellaceae,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus,Peptoniphilus_Tissierellaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Sedimentibacter,Sedimentibacter_Tissierellaceae,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Tepidimicrobium,Tepidimicrobium_Tissierellaceae,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Acidaminococcus,Acidaminococcus_Veillonellaceae,4,2,2,0,1,1,4,1,3,0,2,0,0,0,2,1,0,2,2,3,0,0,2,1,1,1,3,2,0,0,3,1,0,0,2,2,4,1,3,3,0,0,0,0,1,7,2,0,1,2,5,1,0,6,4,7,0,5,1,2,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaeromusa,Anaeromusa_Veillonellaceae,0,0,0,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,5,1,0,0,0,1,0,0,2,1,0,0,1,1,0,3,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,3,2,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaerosinus,Anaerosinus_Veillonellaceae,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaerovibrio,Anaerovibrio_Veillonellaceae,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dendrosporobacter,Dendrosporobacter_Veillonellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,Dialister_Veillonellaceae,53,32,17,51,47,18,49,61,33,17,38,8,47,40,52,25,52,29,18,129,0,37,18,30,71,29,53,67,77,24,106,32,62,85,6,45,27,81,33,45,53,64,54,32,44,25,27,17,26,108,17,12,45,29,32,37,0,35,38,30,0,0,0,15
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,Megamonas_Veillonellaceae,2,2,0,5,0,2,0,3,0,0,3,0,2,1,1,2,8,0,1,4,1,0,0,0,0,0,6,4,9,2,1,1,2,2,3,7,1,0,2,5,1,3,3,0,1,0,3,0,2,4,0,0,2,0,1,0,0,1,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,Megasphaera_Veillonellaceae,7,2,1,6,4,0,3,0,2,0,3,0,3,2,0,3,5,0,5,6,0,3,2,0,4,3,4,6,1,1,3,2,3,5,0,2,4,7,6,5,2,6,1,1,1,0,1,1,1,2,1,3,5,0,1,2,0,0,1,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella,Mitsuokella_Veillonellaceae,0,0,0,3,0,0,0,2,1,2,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,3,4,1,2,3,0,3,3,0,2,1,4,3,6,0,1,1,0,0,1,0,1,0,3,0,1,2,2,1,0,0,2,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pectinatus,Pectinatus_Veillonellaceae,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,1,0,2,1,0,2,2,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Pelosinus,Pelosinus_Veillonellaceae,3,2,1,2,1,1,1,5,6,2,4,2,0,1,4,2,3,1,1,5,0,3,1,16,1,5,1,0,2,1,0,20,6,1,7,10,3,2,4,1,5,6,0,4,3,7,0,0,1,8,1,0,2,7,2,1,0,3,2,4,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,Phascolarctobacterium_Veillonellaceae,7,7,0,8,5,6,5,3,9,3,9,2,4,1,7,8,9,2,1,16,0,3,3,4,8,6,4,18,17,4,10,11,16,6,4,3,1,4,9,12,9,2,8,3,7,1,8,1,1,18,3,1,10,4,3,6,0,4,4,4,0,0,0,3
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispira,Propionispira_Veillonellaceae,4,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2,1,0,0,2,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Propionispora,Propionispora_Veillonellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Schwartzia,Schwartzia_Veillonellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Selenomonas_Veillonellaceae,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,2,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Sporomusa,Sporomusa_Veillonellaceae,0,0,0,1,0,0,0,3,2,2,1,0,0,0,1,0,1,2,2,1,0,1,0,1,0,1,0,0,2,0,3,0,1,2,0,2,1,1,0,0,0,0,0,2,2,1,3,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Succiniclasticum,Succiniclasticum_Veillonellaceae,1,1,1,1,1,0,5,1,1,1,2,1,0,1,1,0,2,0,0,4,0,0,2,1,2,0,1,0,2,2,2,1,1,2,1,2,1,1,4,2,0,0,2,2,0,1,3,2,1,2,0,0,0,3,0,0,0,2,0,3,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Succinispira,Succinispira_Veillonellaceae,3,1,0,2,2,0,3,0,6,1,1,0,0,0,1,0,0,0,4,0,1,0,1,2,2,0,0,0,3,0,2,4,1,1,1,2,1,1,0,1,0,1,0,1,3,0,2,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Thermosinus,Thermosinus_Veillonellaceae,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,Veillonella_Veillonellaceae,13,7,2,10,7,5,7,7,7,6,3,0,16,4,9,4,8,3,1,15,1,10,2,20,2,3,9,14,12,5,15,9,17,14,5,16,5,16,6,11,7,16,14,4,15,1,6,0,3,20,2,2,7,15,3,2,0,3,5,7,0,0,0,4
Bacteria,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae,Natranaerobius,Natranaerobius_Natranaerobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Allobaculum_Erysipelotrichaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia_Erysipelotrichaceae,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,3,1,0,1,1,0,0,1,1,1,2,1,1,0,1,1,2,0,1,1,1,2,1,1,0,0,0,1,1,1,1,3,0,0,0,1,1,2,0,3,0,2,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,Catenibacterium_Erysipelotrichaceae,17,7,4,11,3,3,9,15,9,4,2,3,6,13,14,11,15,3,10,18,3,2,3,9,7,4,17,10,22,9,17,8,13,7,4,7,5,12,13,21,9,11,13,2,6,4,2,1,2,29,1,8,21,5,6,6,0,6,9,5,0,0,0,1
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,Clostridium_Erysipelotrichaceae,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,Coprobacillus_Erysipelotrichaceae,6,0,1,2,0,0,3,1,1,0,0,0,0,3,2,0,3,2,0,3,0,1,1,2,0,4,0,2,7,0,2,1,0,3,0,1,3,2,4,2,1,0,2,0,0,0,0,0,0,2,0,2,1,0,2,2,0,2,4,0,0,0,0,1
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrix_Erysipelotrichaceae,6,0,4,0,3,4,2,5,12,0,4,0,0,9,3,1,1,1,10,8,0,4,1,3,0,6,8,2,4,1,7,1,2,6,4,0,9,3,4,6,3,5,2,4,6,5,8,0,1,4,2,5,5,0,4,8,0,5,0,8,0,0,0,1
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,Eubacterium_Erysipelotrichaceae,11,4,4,5,7,2,5,7,7,1,7,4,10,10,8,8,6,1,3,16,0,2,7,9,0,5,8,9,19,6,8,5,7,6,4,8,2,16,9,9,7,12,8,0,2,0,8,3,1,12,4,11,8,4,0,5,0,2,5,1,0,0,0,1
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania_Erysipelotrichaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Sharpea,Sharpea_Erysipelotrichaceae,0,1,0,2,0,0,2,1,1,0,0,0,1,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Cetobacterium_Fusobacteriaceae,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0,1,1,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,7,1,1,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_Fusobacteriaceae,1,1,1,0,1,8,4,0,3,0,2,0,0,2,3,1,0,0,2,2,1,3,0,0,1,13,0,1,3,1,1,2,1,0,1,0,3,0,2,3,2,3,1,2,2,2,3,1,2,4,0,1,1,0,2,3,0,1,0,2,0,0,0,0
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Psychrilyobacter,Psychrilyobacter_Fusobacteriaceae,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia_Leptotrichiaceae,88,286,104,202,177,156,196,385,152,50,193,93,60,388,258,211,359,152,165,498,5,115,63,112,244,136,236,137,244,328,138,303,352,239,43,441,227,193,303,145,182,161,138,285,188,103,207,35,78,496,67,258,258,344,138,193,0,84,111,89,0,0,0,37
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella,Sebaldella_Leptotrichiaceae,4,4,2,2,7,2,6,13,3,3,7,5,0,4,11,3,3,2,11,13,2,10,6,4,7,3,4,2,3,6,7,3,6,7,0,4,5,8,7,9,5,3,2,6,3,6,6,4,0,7,3,7,10,3,8,9,0,2,0,4,0,0,0,4
Bacteria,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus_Leptotrichiaceae,12,38,4,14,9,6,11,17,8,4,12,8,1,30,19,19,31,15,13,30,1,14,1,9,15,6,10,12,20,22,14,21,19,20,4,26,7,10,14,7,13,6,7,18,9,7,15,3,3,42,6,19,19,22,8,21,0,3,5,3,0,0,0,2
